player,team,league,age,nation,pos,playing time_min,standard_sot%,standard_g/sh,team success_ppm,performance_gls_per90,performance_ast_per90,performance_g-pk_per90,performance_pk_per90,performance_crdy_per90,performance_crdr_per90,performance_fls_per90,performance_fld_per90,performance_off_per90,performance_crs_per90,performance_int_per90,performance_tklw_per90,standard_sh_per90,standard_sot_per90
Nicolò Fagioli,Fiorentina,ITA-Serie A,25-210,ITA,MF,6224.0,27.383333333333336,0.065,1.3683333333333334,0.08676092544987146,0.14460154241645246,0.08676092544987146,0.0,0.20244215938303342,0.0,0.9977506426735219,1.3303341902313626,0.028920308483290486,2.5160668380462723,0.592866323907455,1.0845115681233932,1.0989717223650386,0.3181233933161954
Nicolò Rovella,Lazio,ITA-Serie A,24-280,ITA,MF,6441.0,12.866666666666667,0.008333333333333333,1.7966666666666666,0.013972985561248253,0.11178388448998602,0.013972985561248253,0.0,0.37727061015370283,0.027945971122496506,1.6208663251047974,1.1877037727061015,0.05589194224499301,1.3553795994410804,1.592920353982301,1.6767582673497905,0.8104331625523987,0.2095947834187238
Nicolò Savona,Juventus,ITA-Serie A,21,ITA,DF,2752.0,63.35,0.365,1.41,0.1308139534883721,0.032703488372093026,0.1308139534883721,0.0,0.22892441860465118,0.0,0.8175872093023256,0.45784883720930236,0.06540697674418605,1.9949127906976745,0.5232558139534884,0.8175872093023256,0.3597383720930233,0.22892441860465118
Nicolò Zaniolo,Udinese,ITA-Serie A,27-070,ITA,MF,4774.0,28.900000000000002,0.06,1.5766666666666669,0.18852115626309174,0.1508169250104734,0.18852115626309174,0.0,0.4713028906577294,0.018852115626309174,2.450775031420193,2.808965228320067,0.24507750314201926,3.1671554252199416,0.16966904063678256,0.7163803937997487,2.8278173439463763,0.8860494344365313
Niels Nkounkou,Frankfurt,Unknown,23,FRA,"MF,DF",2118.0,14.2,0.035,1.1425,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.0,0.3824362606232295,0.042492917847025496,1.529745042492918,0.33994334277620397,0.0,4.164305949008499,1.529745042492918,2.1671388101983,1.274787535410765,0.33994334277620397
Niklas Dorsch,Heidenheim,Unknown,27,GER,MF,5494.0,10.94,0.044,1.016,0.03276301419730615,0.04914452129595923,0.03276301419730615,0.0,0.21295959228248998,0.016381507098653075,1.2122315253003277,1.3432835820895521,0.016381507098653075,1.2122315253003277,0.9173643975245722,1.4415726246814706,0.6061157626501639,0.09828904259191847
Niklas Schmidt,Werder Bremen,Unknown,24,GER,MF,2696.0,35.3,0.0475,0.9875,0.13353115727002968,0.06676557863501484,0.13353115727002968,0.0,0.30044510385756673,0.0,1.4688427299703266,0.8345697329376854,0.0,3.538575667655786,0.5007418397626113,1.201780415430267,1.5356083086053411,0.7678041543026706
Niklas Stark,Werder Bremen,Unknown,30,GER,DF,5968.0,35.4,0.125,1.405,0.030160857908847184,0.015080428954423592,0.030160857908847184,0.0,0.407171581769437,0.04524128686327078,1.55328418230563,1.040549597855228,0.06032171581769437,0.10556300268096513,1.5080428954423593,1.3119973190348524,0.33176943699731903,0.10556300268096513
Niklas Süle,Dortmund,Unknown,29,GER,DF,5171.0,26.775,0.05,1.9925,0.05221427190098627,0.06961902920131502,0.05221427190098627,0.0,0.10442854380197254,0.0,0.5221427190098628,0.15664281570295882,0.0,0.4525236898085476,0.8354283504157803,0.8006188358151228,0.9050473796170952,0.19145233030361633
Niko Gießelmann,Union Berlin,Unknown,30,GER,MF,1302.0,15.0,0.0,1.88,0.0,0.1382488479262673,0.0,0.0,0.2764976958525346,0.0,1.1059907834101383,1.4516129032258065,0.0,6.082949308755761,0.6912442396313364,0.8294930875576036,1.3824884792626728,0.2073732718894009
Nikola Krstović,Atalanta,ITA-Serie A,26-158,MNE,FW,7320.0,34.724999999999994,0.1275,1.3599999999999999,0.35655737704918034,0.13524590163934427,0.319672131147541,0.036885245901639344,0.18442622950819673,0.012295081967213115,1.831967213114754,1.6844262295081966,0.75,0.20901639344262293,0.14754098360655737,0.3442622950819672,4.081967213114754,1.2295081967213115
Nikola Milenković,Fiorentina,ITA-Serie A,25,SRB,DF,11622.0,19.1,0.05600000000000001,1.3199999999999998,0.05420753742901394,0.02323180175529169,0.05420753742901394,0.0,0.14713474445018068,0.0,0.8905524006195147,0.5575632421270005,0.02323180175529169,0.015487867836861126,0.797625193598348,0.7201858544140424,0.5885389778007227,0.13939081053175012
Nikola Moro,Bologna,ITA-Serie A,28-182,CRO,MF,5129.0,9.440000000000001,0.048,1.386,0.07018912068629363,0.12283096120101383,0.07018912068629363,0.0,0.05264184051472022,0.0,1.1932150516669915,0.8071748878923767,0.03509456034314681,2.0179372197309418,0.8071748878923767,1.245856892181712,1.1756677714954182,0.14037824137258725
Nikola Vlašić,Torino,ITA-Serie A,28-341,CRO,"MF,FW",10766.0,37.14,0.096,1.15,0.17555266579973994,0.1253947612855285,0.11703511053315994,0.05851755526657997,0.09195615827605426,0.0,1.1285528515697567,1.2455879621029167,0.2842281255805313,1.3208248188742338,0.4263421883707969,0.7774475199702768,1.5381757384358166,0.5266579973992198
Nikola Štulić,Lecce,ITA-Serie A,25-002,SRB,FW,1853.0,33.65,0.06,1.0,0.19427954668105774,0.0,0.1457096600107933,0.048569886670264434,0.048569886670264434,0.0,1.894225580140313,1.3113869400971399,0.48569886670264434,0.048569886670264434,0.09713977334052887,0.33998920669185106,1.8456556934700485,0.5342687533729088
Nikolas Nartey,Stuttgart,Unknown,25,DEN,MF,1751.0,18.166666666666668,0.06,1.9866666666666666,0.20559680182752713,0.15419760137064534,0.20559680182752713,0.0,0.15419760137064534,0.0,1.182181610508281,1.5419760137064533,0.10279840091376356,1.2335808109651627,0.7195888063963449,0.9251856082238721,1.3363792118789264,0.6167904054825813
Nikolas Veratschnig,Mainz 05,Unknown,22,AUT,"MF,DF",1024.0,19.65,0.0,1.185,0.0,0.087890625,0.0,0.0,0.3515625,0.0,1.845703125,1.40625,0.439453125,2.4609375,1.23046875,1.7578125,0.966796875,0.17578125
Nnamdi Collins,Frankfurt,Unknown,21,GER,DF,3079.0,21.666666666666668,0.15,1.3433333333333335,0.058460539136083144,0.08769080870412471,0.058460539136083144,0.0,0.23384215654433257,0.0,1.4030529392659954,1.227671321857746,0.0,0.6722962000649562,1.2861318609938293,1.8122767132185775,0.26307242611237414,0.08769080870412471
Noah Cadiou,Lorient,FRA-Ligue 1,27-319,GLP,MF,2142.0,23.7,0.08,1.38,0.12605042016806722,0.04201680672268908,0.12605042016806722,0.0,0.08403361344537816,0.0,1.2605042016806722,0.7142857142857142,0.0,0.12605042016806722,1.050420168067227,0.8823529411764706,1.0084033613445378,0.37815126050420167
Noah Fadiga,Brest,FRA-Ligue 1,22,SEN,DF,1308.0,27.3,0.09,0.86,0.06880733944954129,0.0,0.06880733944954129,0.0,0.13761467889908258,0.0,1.444954128440367,1.2385321100917432,0.06880733944954129,0.6192660550458716,1.8577981651376148,1.444954128440367,0.756880733944954,0.20642201834862386
Noah Okafor,Napoli,ITA-Serie A,24,SUI,"FW,MF",3056.0,31.3,0.11599999999999999,1.4300000000000002,0.44175392670157065,0.08835078534031413,0.44175392670157065,0.0,0.11780104712041886,0.0,1.1780104712041886,0.9129581151832461,0.08835078534031413,2.326570680628272,0.44175392670157065,0.7362565445026178,2.1204188481675392,1.030759162303665
Noah Sadiki,Sunderland,ENG-Premier League,21-267,COD,MF,3142.0,43.15,0.0,1.425,0.0,0.028644175684277528,0.0,0.0,0.2864417568427753,0.0,0.9452577975811586,1.3176320814767664,0.057288351368555056,0.6588160407383832,1.0025461489497136,0.8306810948440484,0.6874602164226608,0.22915340547422022
Noah Weißhaupt,St Pauli,Unknown,22,GER,"FW,MF",2426.0,24.3,0.0775,1.205,0.0741962077493817,0.11129431162407255,0.0741962077493817,0.0,0.03709810387469085,0.0,0.7790601813685077,3.672712283594394,0.33388293487221765,5.342126957955482,0.482275350370981,0.6306677658697445,0.9274525968672712,0.2225886232481451
Noahkai Banks,Augsburg,Unknown,19-283,USA,DF,2183.0,18.533333333333335,0.03666666666666667,2.0733333333333333,0.04122766834631241,0.04122766834631241,0.04122766834631241,0.0,0.45350435180943655,0.0,1.4429683921209344,0.8245533669262483,0.12368300503893724,0.3298213467704993,1.1543747136967477,1.5666513971598717,0.49473202015574896,0.20613834173156206
Nobel Mendy,Rayo Vallecano,ESP-La Liga,20,SEN,DF,2096.0,34.1,0.14333333333333334,1.36,0.12881679389312978,0.0,0.12881679389312978,0.0,0.42938931297709926,0.08587786259541984,1.5458015267175573,0.558206106870229,0.08587786259541984,0.3005725190839695,1.245229007633588,0.7729007633587787,0.6440839694656488,0.25763358778625955
Noni Madueke,Arsenal,ENG-Premier League,24-184,ENG,"FW,MF",4964.0,33.32,0.09,1.9,0.290088638195004,0.10878323932312652,0.27195809830781625,0.01813053988718775,0.09065269943593875,0.0,0.8883964544721998,1.3235294117647058,0.25382755842062854,3.408541498791297,0.3807413376309428,0.8521353746978243,2.701450443190975,1.087832393231265
Norbert Gyömbér,Salernitana,ITA-Serie A,31,SVK,DF,3500.0,0.0,0.0,0.87,0.0,0.025714285714285717,0.0,0.0,0.36,0.0,1.4142857142857144,0.6428571428571428,0.0,0.12857142857142856,1.4657142857142857,1.1057142857142856,0.30857142857142855,0.0
Nordi Mukiele,Leverkusen,Unknown,26,FRA,"DF,MF",5796.0,28.639999999999997,0.052000000000000005,1.6420000000000001,0.062111801242236024,0.09316770186335405,0.062111801242236024,0.0,0.17080745341614909,0.0,1.1024844720496896,1.0093167701863355,0.12422360248447205,1.8478260869565217,1.2422360248447204,1.5062111801242235,0.8229813664596273,0.2329192546583851
Norman Theuerkauf,Heidenheim,Unknown,37,GER,"DF,MF",1281.0,14.3,0.0,0.7,0.0,0.0702576112412178,0.0,0.0,0.2107728337236534,0.0,0.9836065573770492,1.1241217798594847,0.0,1.6159250585480094,1.1241217798594847,1.2646370023419204,0.5620608899297423,0.1405152224824356
Noussair Mazraoui,Bayern Munich,Unknown,25,MAR,DF,6193.0,14.62,0.026000000000000002,1.78,0.014532536735023414,0.11626029388018731,0.014532536735023414,0.0,0.13079283061521071,0.0,1.119005328596803,0.8864847408364281,0.1017277571451639,1.2062005490069434,1.119005328596803,1.8165670918779269,0.5667689326659131,0.11626029388018731
Nuno Mendes,PSG,FRA-Ligue 1,23,POR,DF,4747.0,48.15,0.1325,1.0625,0.1327153991994944,0.28439014114177374,0.1137560564567095,0.018959342742784917,0.17063408468506425,0.0,1.0617231935959552,1.5736254476511482,0.17063408468506425,2.692226669475458,1.0048451653676005,1.4409100484516535,1.2323572782810195,0.6256583105119022
Nuno Tavares,Lazio,ITA-Serie A,26-227,POR,DF,6130.0,18.66,0.018,1.816,0.08809135399673736,0.13213703099510604,0.08809135399673736,0.0,0.2495921696574225,0.02936378466557912,1.2479608482871125,1.4094616639477977,0.1908646003262643,5.123980424143556,0.836867862969005,1.1892332789559543,1.8058727569331157,0.3817292006525286
Nuno da Costa,Auxerre,FRA-Ligue 1,31,CPV,"FW,MF",2003.0,35.9,0.13,0.85,0.22466300549176238,0.1797304043934099,0.22466300549176238,0.0,0.22466300549176238,0.044932601098352475,1.707438841737394,2.5162256615077383,0.22466300549176238,0.6739890164752871,0.8986520219670495,1.033449825262107,1.7523714428357464,0.6290564153769346
Nélson Semedo,Wolves,ENG-Premier League,30,POR,"MF,DF",8602.0,20.8,0.0,1.1633333333333333,0.0,0.06277609858172518,0.0,0.0,0.3034178098116717,0.020925366193908394,1.4961636828644502,0.8893280632411067,0.05231341548477098,2.123924668681702,0.8788653801441526,1.3392234364101372,0.4603580562659847,0.11508951406649617
Obite N'Dicka,Frankfurt,Unknown,22,CIV,DF,11116.0,16.34,0.038,2.022,0.03238575026988125,0.03238575026988125,0.03238575026988125,0.0,0.13763943864699532,0.0,1.0768261964735517,0.7205829435048579,0.016192875134940624,0.14573587621446563,1.060633321338611,0.6639078805325657,0.5667506297229219,0.12144656351205468
Odilon Kossounou,Leverkusen,Unknown,22,CIV,DF,5717.0,21.34,0.08,2.0380000000000003,0.03148504460381319,0.015742522301906595,0.03148504460381319,0.0,0.12594017841525276,0.0,1.0390064719258352,0.3305929683400385,0.04722756690571979,0.17316774532097254,1.164946650341088,0.9602938604163023,0.3148504460381319,0.09445513381143958
Odsonne Édouard,Lens,FRA-Ligue 1,28-237,FRA,FW,5342.0,28.214285714285715,0.06714285714285714,1.1328571428571428,0.4043429427180831,0.08423811306626731,0.3874953201048296,0.016847622613253465,0.15162860351928117,0.0,1.4657431673530512,0.9771621115687008,0.6065144140771247,0.2864095844253089,0.16847622613253463,0.4885810557843504,2.645076750280794,1.128790715087982
Ohis Felix Uduokhai,Union Berlin,Unknown,29-001,GER,DF,4461.0,16.033333333333335,0.049999999999999996,0.6999999999999998,0.04034969737726967,0.020174848688634835,0.04034969737726967,0.0,0.18157363819771352,0.04034969737726967,1.0289172831203766,0.7666442501681237,0.0,0.08069939475453934,1.472763954270343,0.7464694014794889,0.36314727639542704,0.08069939475453934
Oier Zarraga,Udinese,ITA-Serie A,27-249,ESP,MF,2674.0,20.56,0.1,1.34,0.10097232610321616,0.0,0.10097232610321616,0.0,0.23560209424083772,0.0,1.3462976813762153,0.9424083769633509,0.0,2.18773373223635,0.7741211667913238,1.1106955871353776,1.144353029169783,0.3029169783096485
Oihan Sancet,Athletic Club,ESP-La Liga,26-138,ESP,MF,8249.0,34.839999999999996,0.148,1.51,0.37095405503697415,0.08728330706752334,0.29458116135289125,0.07637289368408293,0.18547702751848708,0.04364165353376167,1.2765183658625288,1.6038307673657413,0.130924960601285,0.9601163777427567,0.26184992120257,0.5346102557885805,2.280276397139047,0.7964601769911505
Ola Aina,Torino,ITA-Serie A,25,NGA,MF,7367.0,24.619999999999997,0.08,1.2719999999999998,0.04886656712365956,0.03664992534274467,0.04886656712365956,0.0,0.21989955205646805,0.0,0.9040314917877019,1.1483643274059998,0.06108320890457446,2.0646124609746166,1.0628478349395956,1.3071806705578934,0.5375322383602552,0.09773313424731912
Ola Solbakken,Empoli,ITA-Serie A,25,NOR,"MF,FW",1285.0,32.4,0.03666666666666667,0.8566666666666666,0.07003891050583658,0.14007782101167315,0.07003891050583658,0.0,0.2801556420233463,0.0,0.980544747081712,0.6303501945525292,0.14007782101167315,1.4007782101167314,0.35019455252918286,0.35019455252918286,0.9105058365758756,0.35019455252918286
Olasagasti,Levante,ESP-La Liga,26-025,ESP,MF,3371.0,31.5,0.064,1.264,0.08009492732126966,0.18688816374962916,0.08009492732126966,0.0,0.18688816374962916,0.026698309107089886,1.1747256007119549,1.5218036191041233,0.026698309107089886,3.550875111242955,0.9878374369623257,1.2548205280332245,1.5218036191041233,0.40047463660634824
Oleksandr Zinchenko,Nottingham,ENG-Premier League,28,UKR,DF,4720.0,23.15,0.025,1.6475,0.03813559322033898,0.09533898305084745,0.03813559322033898,0.0,0.11440677966101694,0.0,0.41949152542372886,0.47669491525423724,0.07627118644067796,1.8877118644067796,0.9152542372881355,1.0296610169491525,1.125,0.22881355932203387
Oliver Arblaster,Sheffield United,ENG-Premier League,19,ENG,MF,943.0,100.0,0.0,0.25,0.0,0.0,0.0,0.0,0.19088016967126195,0.0,0.9544008483563097,1.1452810180275717,0.0,0.6680805938494168,1.4316012725344642,1.6224814422057265,0.09544008483563098,0.09544008483563098
Oliver Burke,Union Berlin,Unknown,28,SCO,"FW,MF",2872.0,35.925,0.14250000000000002,0.9199999999999999,0.4073816155988858,0.06267409470752089,0.4073816155988858,0.0,0.25069637883008355,0.0,0.7834261838440112,0.4387186629526463,0.5954038997214485,2.09958217270195,0.1880222841225627,0.3447075208913649,2.4129526462395545,1.0341225626740946
Oliver Jensen,Parma,ITA-Serie A,23,DEN,MF,1840.0,20.0,0.07,1.21,0.04891304347826087,0.04891304347826087,0.04891304347826087,0.0,0.09782608695652174,0.0,0.6358695652173914,0.9782608695652174,0.09782608695652174,0.6847826086956522,0.8315217391304348,0.391304347826087,0.733695652173913,0.1467391304347826
Oliver McBurnie,Las Palmas,ESP-La Liga,28,SCO,FW,3387.0,44.03333333333333,0.09000000000000001,1.1,0.23914968999114258,0.23914968999114258,0.18600531443755536,0.053144375553587246,0.29229406554472986,0.053144375553587246,1.4614703277236494,1.3817537643932682,0.34543844109831706,0.18600531443755536,0.29229406554472986,0.3720106288751107,1.8600531443755537,0.8503100088573959
Oliver Nielsen,Lazio,ITA-Serie A,23-098,DEN,DF,1841.0,11.1,0.0,2.526666666666667,0.0,0.0,0.0,0.0,0.24443237370994023,0.0,1.1243889190657252,0.48886474741988045,0.04888647474198805,0.0977729494839761,1.0266159695817492,0.4399782726778924,0.34220532319391633,0.0977729494839761
Oliver Norwood,Sheffield United,ENG-Premier League,32,NIR,MF,1440.0,40.0,0.07,0.44,0.0625,0.0,0.0,0.0625,0.5,0.0,0.9375,0.5625,0.0,3.2499999999999996,1.1875,1.6249999999999998,0.9375,0.375
Oliver Scarles,West Ham,ENG-Premier League,19,ENG,"DF,MF",1324.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.20392749244712993,0.0,0.8157099697885197,0.6117824773413897,0.13595166163141995,3.3987915407854983,1.6314199395770395,1.9033232628398793,0.40785498489425986,0.0
Oliver Skipp,Leicester City,ENG-Premier League,23,ENG,MF,3327.0,29.3,0.04666666666666667,1.3733333333333333,0.027051397655545536,0.0,0.027051397655545536,0.0,0.4869251577998197,0.0,1.406672678088368,1.1361587015329124,0.0,0.4328223624887286,0.8926961226330027,0.8926961226330027,0.4328223624887286,0.1352569882777277
Olivier Boscagli,Brighton,ENG-Premier League,28-296,FRA,"DF,MF",1071.0,50.0,0.0,1.205,0.0,0.08403361344537816,0.0,0.0,0.25210084033613445,0.0,1.0084033613445378,1.2605042016806722,0.0,2.3529411764705883,1.5966386554621848,1.0084033613445378,0.16806722689075632,0.08403361344537816
Olivier Deman,Werder Bremen,Unknown,26-157,BEL,DF,2866.0,42.8,0.055,1.4300000000000002,0.0942079553384508,0.0942079553384508,0.0942079553384508,0.0,0.28262386601535244,0.0,1.5387299371946963,0.8478715980460572,0.0942079553384508,3.7997208653175156,0.942079553384508,1.6015352407536636,0.8792742498255408,0.3454291695743196
Olivier Giroud,Milan,ITA-Serie A,36,FRA,FW,6320.0,48.0,0.21250000000000002,1.95,0.5126582278481012,0.22784810126582278,0.37025316455696206,0.14240506329113925,0.15664556962025317,0.028481012658227847,1.3813291139240507,1.139240506329114,0.5981012658227848,0.14240506329113925,0.15664556962025317,0.34177215189873417,2.8765822784810124,1.2246835443037973
Ollie Watkins,Aston Villa,ENG-Premier League,29,ENG,FW,11781.0,48.025,0.185,1.7275,0.5042016806722689,0.2291825821237586,0.48128342245989303,0.022918258212375857,0.10695187165775402,0.0,0.8556149732620322,1.1077158135981664,0.5805958747135218,0.2826585179526356,0.19862490450725748,0.2979373567608862,2.7349121466768525,1.3063407181054238
Omar Alderete,Getafe,ESP-La Liga,27,PAR,DF,10035.0,26.339999999999996,0.026000000000000002,0.9400000000000001,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.0,0.2780269058295964,0.008968609865470852,1.2197309417040358,0.38565022421524664,0.13452914798206278,0.2600896860986547,1.0224215246636772,0.7443946188340808,0.9237668161434978,0.28699551569506726
Omar Colley,Sampdoria,ITA-Serie A,29,GAM,DF,1384.0,66.7,0.17,0.44,0.06502890173410404,0.0,0.06502890173410404,0.0,0.32514450867052025,0.0,0.9754335260115606,1.170520231213873,0.0,0.0,1.495664739884393,0.6502890173410405,0.3901734104046242,0.26011560693641617
Omar El Hilali,Espanyol,ESP-La Liga,22-363,MAR,DF,6415.0,0.0,0.0,1.055,0.0,0.05611847233047545,0.0,0.0,0.2946219797349961,0.0,1.4450506625097428,0.7996882307092751,0.1823850350740452,1.8098207326578333,1.2626656274356975,1.936087295401403,0.042088854247856584,0.0
Omar Marmoush,Frankfurt,Unknown,25,EGY,"FW,MF",7273.0,34.86666666666667,0.11333333333333334,1.5633333333333332,0.519730510105871,0.23511618314313215,0.4702323662862643,0.049498143819606766,0.17324350336862368,0.0,1.200329987625464,2.524405334799945,0.5939777258352812,2.177918328062698,0.34648700673724736,0.5692286539254778,3.5514918190567855,1.3983225629038911
